time,flux,t,zenith,azimuth,sn1,sn2,sn3,sun_h
17856.0,1320.028,40296.0,38.144000000000005,154.19799999999998,0.2688355535569541,-0.5560635164465915,0.7864609404291972,1038.1499999999999
17864.0,1320.032,40304.0,38.132,154.24866666666668,0.2682721520348404,-0.556152660379376,0.786590281401657,1038.3233333333335
17872.0,1320.036,40312.0,38.12,154.29933333333335,0.26770879138840176,-0.5562412184245066,0.7867195878704061,1038.496666666667
17880.0,1320.04,40320.0,38.108000000000004,154.35,0.2671454722378884,-0.556329190720191,0.7868488598297725,1038.67
17888.0,1320.0453333333332,40328.0,38.09626666666667,154.40066666666667,0.26658377778944076,-0.5564198806159438,0.7869752257058978,1038.8406666666667
17896.0,1320.0506666666665,40336.0,38.08453333333333,154.45133333333334,0.26602212074640436,-0.5565099889100634,0.7871015585786287,1039.0113333333334
17904.0,1320.056,40344.0,38.0728,154.502,0.2654605017216281,-0.5565995157359318,0.787227858442667,1039.182
17912.0,1320.0613333333333,40352.0,38.06106666666666,154.55266666666668,0.2648989213277527,-0.5566884612275841,0.7873541252927159,1039.352666666667
17920.0,1320.0666666666666,40360.0,38.04933333333334,154.60333333333332,0.2643373801772096,-0.5567768255197085,0.7874803591234802,1039.5233333333333
17928.0,1320.072,40368.0,38.037600000000005,154.654,0.26377587888222015,-0.5568646087476465,0.7876065599296662,1039.694
17936.0,1320.0773333333332,40376.0,38.02586666666667,154.70466666666667,0.263214418054796,-0.5569518110473917,0.7877327277059814,1039.8646666666666
17944.0,1320.0819999999999,40384.0,38.0142,154.75533333333334,0.26265338927151716,-0.5570392617195808,0.7878581458657955,1040.034
17952.0,1320.086,40392.0,38.0026,154.806,0.262092791130137,-0.5571269623337727,0.7879828149638527,1040.202
17960.0,1320.09,40400.0,37.99100000000001,154.85666666666665,0.2615322326031985,-0.5572140843384787,0.7881074517630303,1040.37
17968.0,1320.0939999999998,40408.0,37.979400000000005,154.90733333333333,0.26097171429853855,-0.5573006278688559,0.7882320562582195,1040.538
17976.0,1320.098,40416.0,37.9678,154.958,0.26041123682378425,-0.5573865930607073,0.7883566284443129,1040.7060000000001
17984.0,1320.1019999999999,40424.0,37.956199999999995,155.0086666666667,0.2598508007863524,-0.5574719800504822,0.7884811683162041,1040.874
17992.0,1320.106,40432.0,37.944599999999994,155.05933333333337,0.2592904067934491,-0.5575567889752746,0.7886056758687886,1041.0420000000001
18000.0,1320.11,40440.0,37.933,155.11,0.258730055452068,-0.5576410199728246,0.7887301510969628,1041.21
18008.0,1320.114,40448.0,37.92153333333333,155.162,0.2581575395692815,-0.5577323468514519,0.7888531638011643,1041.374
18016.0,1320.118,40456.0,37.910066666666665,155.21400000000003,0.2575850607624617,-0.5578230716232263,0.7889761449098622,1041.538
18024.0,1320.122,40464.0,37.898599999999995,155.26600000000002,0.2570126196757793,-0.5579131944271248,0.7890990944181311,1041.702
18032.0,1320.126,40472.0,37.88713333333333,155.31800000000004,0.25644021695318114,-0.558002715402823,0.7892220123210462,1041.8660000000002
18040.0,1320.13,40480.0,37.87566666666667,155.37,0.2558678532383908,-0.5580916346906928,0.7893448986136844,1042.03
18048.0,1320.134,40488.0,37.864200000000004,155.422,0.25529552917490556,-0.5581799524318032,0.7894677532911238,1042.194
18056.0,1320.1380000000001,40496.0,37.85273333333333,155.474,0.2547232454059982,-0.5582676687679194,0.7895905763484441,1042.358
18064.0,1320.142,40504.0,37.8414,155.52533333333332,0.25415826067130143,-0.5583534992358997,0.7897119401551207,1042.5213333333334
18072.0,1320.1460000000002,40512.0,37.8302,155.576,0.25360057444274,-0.5584374665147733,0.7898318457968593,1042.6840000000002
18080.0,1320.15,40520.0,37.819,155.62666666666667,0.25304292883643204,-0.5585208628575464,0.7899517212581678,1042.8466666666668
18088.0,1320.154,40528.0,37.80780000000001,155.6773333333333,0.25248532444725375,-0.5586036883986173,0.7900715665344662,1043.0093333333334
18096.0,1320.1580000000001,40536.0,37.796600000000005,155.72799999999998,0.251927761869873,-0.5586859432730122,0.7901913816211747,1043.172
18104.0,1320.162,40544.0,37.78540000000001,155.77866666666665,0.2513702416987498,-0.5587676276163847,0.7903111665137154,1043.3346666666666
18112.0,1320.1660000000002,40552.0,37.77420000000001,155.82933333333332,0.2508127645281354,-0.5588487415650143,0.7904309212075107,1043.4973333333335
